state,frame.time_delta,frame.len,ip.proto,ip.len,ip.ttl,tcp.len,tcp.window_size,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport
1,0.000002,878,6,860,32,808,65535,19960,443,,
1,0.000001,70,6,52,32,0,24616,56674,443,,
1,0.000004,70,6,52,32,0,24616,21462,443,,
1,0.000003,470,6,452,32,400,65535,443,49354,,
1,0.000001,1456,6,1438,32,1386,30408,30723,443,,
1,0.000001,693,6,675,32,623,27512,2531,443,,
1,0.000003,70,6,52,32,0,31856,443,41326,,
1,0.000001,1439,6,1421,32,1369,23168,2226,443,,
1,0.000001,1456,6,1438,32,1386,30408,27807,443,,
1,0.000001,70,6,52,32,0,24616,31224,443,,
1,0,831,6,813,32,761,31856,443,58789,,
1,0.000001,993,6,975,32,923,30408,443,38708,,
1,0,1456,6,1438,32,1386,30408,35279,443,,
1,0.000001,831,6,813,32,761,31856,443,24845,,
1,0,70,6,52,32,0,31856,443,30755,,
1,0,70,6,52,32,0,31856,443,26879,,
1,0.000004,70,6,52,32,0,7240,80,9637,,
1,-0.000001,1439,6,1421,32,1369,23168,47504,443,,
1,0.000005,70,6,52,32,0,31856,443,54154,,
1,0.000003,70,6,52,32,0,7240,80,10490,,
1,0,1456,6,1438,32,1386,30408,2199,443,,
1,0.000001,70,6,52,32,0,31856,2253,443,,
1,0,70,6,52,32,0,65535,58642,443,,
1,0.000003,70,6,52,32,0,31856,443,64328,,
1,0.000002,878,6,860,32,808,65535,32609,443,,
1,0.000002,1456,6,1438,32,1386,30408,33368,443,,
1,0.000001,70,6,52,32,0,24616,58665,443,,
1,0.000001,831,6,813,32,761,31856,443,47021,,
1,0.000002,1298,6,1280,32,1228,5792,39100,80,,
1,0.000001,70,6,52,32,0,65535,50452,443,,
1,0,70,6,52,32,0,65535,31810,443,,
1,0,70,6,52,32,0,8688,18614,80,,
1,0.000001,70,6,52,32,0,8688,4673,80,,
1,0,1284,6,1266,32,1214,23168,443,52592,,
1,0.000001,994,6,976,32,924,30408,443,16902,,
1,0,70,6,52,32,0,23168,443,28753,,
1,0.000004,1456,6,1438,32,1386,30408,60683,443,,
1,0,1475,6,1457,32,1405,30408,443,22388,,
1,0.000002,70,6,52,32,0,30408,42458,443,,
1,0,70,6,52,32,0,23168,443,19002,,
1,0,70,6,52,32,0,65535,35722,443,,
1,0,74,6,56,32,0,5792,80,61897,,
1,0,70,6,52,32,0,23168,443,28673,,
1,0.000002,70,6,52,32,0,23168,443,53527,,
1,0.000001,70,6,52,32,0,31856,443,2199,,
1,0,1298,6,1280,32,1228,5792,20676,80,,
1,0.000001,878,6,860,32,808,65535,21428,443,,
1,0.000001,74,6,56,32,0,5792,12551,80,,
1,0,70,6,52,32,0,24616,20779,443,,
1,0,70,6,52,32,0,7240,80,46057,,
1,0.000001,70,6,52,32,0,23168,443,56674,,
1,0,1456,6,1438,32,1386,30408,34741,443,,
1,0.000002,70,6,52,32,0,31856,41326,443,,
1,0,70,6,52,32,0,31856,53417,443,,
1,0,70,6,52,32,0,7240,80,43525,,
1,0,70,6,52,32,0,23168,443,48263,,
1,0.000001,70,6,52,32,0,23168,443,21462,,
1,0.000001,70,6,52,32,0,23168,443,2226,,
1,0,70,6,52,32,0,7240,80,39100,,
1,0.000003,878,6,860,32,808,65535,19261,443,,
1,0,70,6,52,32,0,30408,38708,443,,
1,0.000002,1475,6,1457,32,1405,27512,53196,443,,
1,0.000001,70,6,52,32,0,31856,54154,443,,
1,0.000001,74,6,56,32,0,5792,80,12551,,
1,0.000001,70,6,52,32,0,65535,443,58642,,
1,0.000001,70,6,52,32,0,65535,443,31810,,
1,0.000001,70,6,52,32,0,31856,47021,443,,
1,0,70,6,52,32,0,31856,443,30959,,
1,0.000002,70,6,52,32,0,23168,443,20779,,
1,0.000001,70,6,52,32,0,7240,80,4673,,
1,0,70,6,52,32,0,31856,443,36134,,
1,0,693,6,675,32,623,27512,7091,443,,
1,0.000003,878,6,860,32,808,65535,24473,443,,
1,0.000001,470,6,452,32,400,65535,443,8186,,
1,0,70,6,52,32,0,28960,443,65071,,
1,0.000003,1475,6,1457,32,1405,27512,62231,443,,
1,0.000001,70,6,52,32,0,5792,61897,80,,
1,0,70,6,52,32,0,24616,52592,443,,
1,0,70,6,52,32,0,24616,28753,443,,
1,0,70,6,52,32,0,65535,41673,443,,
1,0.000002,70,6,52,32,0,24616,48263,443,,
1,0,1518,6,1500,32,1448,7240,80,48711,,
1,0.000001,994,6,976,32,924,30408,443,16033,,
1,0.000001,70,6,52,32,0,7240,80,20676,,
1,0,167,6,149,32,97,7240,80,48711,,
1,0,878,6,860,32,808,65535,49618,443,,
1,0.000001,70,6,52,32,0,65535,47065,443,,
1,0,70,6,52,32,0,31856,443,41326,,
1,0.000001,70,6,52,32,0,65535,443,36387,,
1,0.000001,70,6,52,32,0,24616,65314,443,,
1,0,70,6,52,32,0,7240,80,26842,,
1,0.000003,70,6,52,32,0,28960,22388,443,,
1,0.000001,70,6,52,32,0,8688,22195,80,,
1,0,70,6,52,32,0,65535,65271,443,,
1,-0.000001,1518,6,1500,32,1448,7240,80,11249,,
1,0.000002,167,6,149,32,97,7240,80,11249,,
1,0,70,6,52,32,0,31856,443,54154,,
1,0,70,6,52,32,0,65535,64113,443,,
1,0.000002,70,6,52,32,0,23168,443,51609,,
1,0.000003,70,6,52,32,0,30408,443,2531,,
1,0,70,6,52,32,0,28960,443,53196,,
1,0.000001,1456,6,1438,32,1386,30408,43450,443,,
1,0.000001,70,6,52,32,0,31856,6018,443,,
1,0.000001,831,6,813,32,761,31856,443,38145,,
1,0,70,6,52,32,0,65535,443,32609,,
1,0.000001,470,6,452,32,400,65535,443,15693,,
1,0.000002,1439,6,1421,32,1369,23168,50247,443,,
1,0.000001,70,6,52,32,0,24616,30435,443,,
1,0,70,6,52,32,0,8688,9637,80,,
1,0,70,6,52,32,0,30408,443,7091,,
1,0.000002,70,6,52,32,0,65535,443,5489,,
1,0,70,6,52,32,0,31856,29208,443,,
1,0.000003,878,6,860,32,808,65535,17857,443,,
1,0.000001,70,6,52,32,0,30408,16902,443,,
1,0.000002,1298,6,1280,32,1228,5792,25917,80,,
1,0.000001,70,6,52,32,0,31856,36442,443,,
1,0,70,6,52,32,0,65535,8186,443,,
1,0,1475,6,1457,32,1405,30408,443,35156,,
1,0.000002,70,6,52,32,0,23168,443,20193,,
1,0,70,6,52,32,0,28960,443,62231,,
1,0.000001,70,6,52,32,0,65535,443,65271,,
1,0.000001,1298,6,1280,32,1228,5792,61897,80,,
1,0.000001,70,6,52,32,0,24616,14640,443,,
1,0.000001,470,6,452,32,400,65535,443,6220,,
1,0.000001,70,6,52,32,0,65535,443,2506,,
1,0.000001,70,6,52,32,0,23168,443,28753,,
1,0,70,6,52,32,0,7240,80,9637,,
1,0,693,6,675,32,623,27512,12646,443,,
1,0.000002,70,6,52,32,0,65535,443,11992,,
1,0.000001,74,6,56,32,0,5792,80,58299,,
1,0.000001,70,6,52,32,0,23168,443,48263,,
1,0,70,6,52,32,0,7240,80,25216,,
1,0.000003,74,6,56,32,0,5792,80,11749,,
1,-0.000001,1439,6,1421,32,1369,23168,52526,443,,
1,0.000001,70,6,52,32,0,31856,38145,443,,
1,0,70,6,52,32,0,65535,5489,443,,
1,0,70,6,52,32,0,30408,54221,443,,
1,0.000001,70,6,52,32,0,7240,80,22720,,
1,0.000001,70,6,52,32,0,7240,80,53265,,
1,0.000001,70,6,52,32,0,8688,26842,80,,
1,0.000001,70,6,52,32,0,65535,15693,443,,
1,0.000001,70,6,52,32,0,31856,443,1847,,
1,0.000003,1439,6,1421,32,1369,23168,31372,443,,
1,0.000001,70,6,52,32,0,24616,51609,443,,
1,0,74,6,56,32,0,5792,23038,80,,
1,0,70,6,52,32,0,31856,34532,443,,
1,0.000002,1284,6,1266,32,1214,23168,443,17234,,
1,0.000001,70,6,52,32,0,7240,80,41511,,
1,0.000001,70,6,52,32,0,8688,60965,80,,
1,0.000002,70,6,52,32,0,31856,443,43450,,
1,0,70,6,52,32,0,65535,443,33897,,
1,0.000003,70,6,52,32,0,7240,80,54430,,
1,0.000004,1518,6,1500,32,1448,7240,80,65201,,
1,0.000001,70,6,52,32,0,65535,443,31263,,
1,0,167,6,149,32,97,7240,80,65201,,
1,0.000001,70,6,52,32,0,7240,80,26842,,
1,0,470,6,452,32,400,65535,443,37764,,
1,0.000002,70,6,52,32,0,65535,443,55726,,
1,0.000002,70,6,52,32,0,31856,1847,443,,
1,0,70,6,52,32,0,65535,49354,443,,
1,0.000001,70,6,52,32,0,23168,443,51609,,
1,0.000005,1518,6,1500,32,1448,7240,80,41175,,
1,0.000001,831,6,813,32,761,31856,443,60012,,
1,0.000001,167,6,149,32,97,7240,80,41175,,
1,0,70,6,52,32,0,31856,443,34741,,
1,-0.000001,1456,6,1438,32,1386,30408,22016,443,,
1,0.000001,1439,6,1421,32,1369,23168,31917,443,,
1,0.000002,70,6,52,32,0,8688,41511,80,,
1,0,70,6,52,32,0,31856,443,1847,,
1,0.000003,70,6,52,32,0,65535,443,19261,,
1,0.000001,70,6,52,32,0,65535,443,64113,,
1,0.000001,70,6,52,32,0,65535,443,8186,,
1,0,70,6,52,32,0,5792,12551,80,,
1,0.000003,70,6,52,32,0,31856,443,38145,,
1,0.000003,70,6,52,32,0,65535,41556,443,,
1,0.000001,74,6,56,32,0,5792,80,23038,,
1,0.000001,70,6,52,32,0,31856,443,6018,,
1,0.000004,693,6,675,32,623,27512,33483,443,,
1,0.000001,1284,6,1266,32,1214,23168,443,56217,,
1,0.000001,70,6,52,32,0,31856,443,29208,,
1,0.000001,70,6,52,32,0,8688,3799,80,,
1,0.000002,70,6,52,32,0,31856,443,36442,,
1,0,70,6,52,32,0,24616,17234,443,,
1,0.000003,254,6,236,32,184,65535,58074,443,,
1,0.000001,70,6,52,32,0,23168,443,14640,,
1,0,70,6,52,32,0,8688,24571,80,,
1,0.000002,70,6,52,32,0,5792,23038,80,,
1,0,70,6,52,32,0,31856,9205,443,,
1,0.000002,1475,6,1457,32,1405,30408,443,52543,,
1,0.000001,74,6,56,32,0,5792,80,15645,,
1,0,70,6,52,32,0,65535,443,18496,,
1,0.000002,993,6,975,32,923,30408,443,37880,,
1,0.000001,70,6,52,32,0,7240,80,41511,,
1,0,70,6,52,32,0,7240,80,1302,,
1,0.000001,70,6,52,32,0,23168,443,35365,,
1,0.000002,1439,6,1421,32,1369,23168,41989,443,,
1,0.000001,70,6,52,32,0,5792,58299,80,,
1,0,70,6,52,32,0,5792,11749,80,,
1,-0.000001,1284,6,1266,32,1214,23168,443,55730,,
1,0.000001,70,6,52,32,0,31856,38145,443,,
1,0,831,6,813,32,761,31856,443,23223,,
1,0.000001,70,6,52,32,0,31856,443,30723,,
1,0,74,6,56,32,0,5792,80,56176,,
1,0.000002,70,6,52,32,0,31856,49061,443,,
1,0,70,6,52,32,0,8688,53265,80,,
1,0.000003,70,6,52,32,0,7240,80,60965,,
1,0,1456,6,1438,32,1386,30408,33882,443,,
1,0.000001,70,6,52,32,0,31856,2119,443,,
1,0,70,6,52,32,0,65535,44544,443,,
1,0.000001,878,6,860,32,808,65535,7467,443,,
1,0.000001,70,6,52,32,0,31856,62414,443,,
1,0,70,6,52,32,0,24616,56217,443,,
1,0,70,6,52,32,0,31856,30755,443,,
1,0.000001,70,6,52,32,0,8688,10490,80,,
1,0.000001,70,6,52,32,0,31856,24845,443,,
1,0.000001,70,6,52,32,0,24616,1532,443,,
1,0,70,6,52,32,0,65535,33897,443,,
1,0.000001,70,6,52,32,0,24616,28673,443,,
1,0.000001,70,6,52,32,0,65535,6220,443,,
1,0.000001,70,6,52,32,0,31856,60012,443,,
1,0,70,6,52,32,0,31856,58789,443,,
1,0.000001,70,6,52,32,0,8688,46057,80,,
1,0,70,6,52,32,0,31856,443,60683,,
1,0,70,6,52,32,0,30408,443,12646,,
1,0.000003,70,6,52,32,0,65535,443,19960,,
1,0,70,6,52,32,0,8688,22720,80,,
1,0.000002,70,6,52,32,0,7240,80,25917,,
1,0,70,6,52,32,0,7240,80,24571,,
1,0.000001,70,6,52,32,0,31856,443,33368,,
1,0,70,6,52,32,0,31856,443,19960,,
1,0.000003,994,6,976,32,924,30408,443,5748,,
1,0.000001,70,6,52,32,0,7240,80,1032,,
1,0,70,6,52,32,0,65535,443,24473,,
1,0.000001,70,6,52,32,0,8688,25216,80,,
1,0.000011,70,6,52,32,0,23168,443,31372,,
1,0,70,6,52,32,0,5792,15645,80,,
1,0.000002,831,6,813,32,761,31856,443,36134,,
1,0.000001,70,6,52,32,0,31856,443,27807,,
1,0.000001,878,6,860,32,808,65535,36278,443,,
1,0.000002,70,6,52,32,0,65535,31263,443,,
1,0.000001,70,6,52,32,0,65535,443,21428,,
1,0.000001,70,6,52,32,0,30408,37880,443,,
1,0.000001,70,6,52,32,0,8688,1302,80,,
1,0,70,6,52,32,0,31856,443,30755,,
1,0.000001,70,6,52,32,0,65535,443,41556,,
1,0.000002,70,6,52,32,0,31856,443,38145,,
1,0.000001,70,6,52,32,0,31856,443,35279,,
1,0,70,6,52,32,0,65535,37764,443,,
1,0.000001,1095,6,1077,32,1025,65535,443,36576,,
1,0.000001,70,6,52,32,0,23168,443,28673,,
1,0.000001,70,6,52,32,0,7240,80,39648,,
1,0.000003,70,6,52,32,0,8688,41175,80,,
1,0,1518,6,1500,32,1448,7240,80,47918,,
1,0.000001,70,6,52,32,0,7240,80,46057,,
1,0,70,6,52,32,0,7240,80,53265,,
1,0,167,6,149,32,97,7240,80,47918,,
1,0,70,6,52,32,0,23168,443,31917,,
1,0,70,6,52,32,0,30408,443,33483,,
1,0.000001,70,6,52,32,0,23168,443,32885,,
1,0,70,6,52,32,0,23168,443,47504,,
1,0.000001,70,6,52,32,0,7240,80,25216,,
1,0.000001,70,6,52,32,0,65535,443,33897,,
1,0.000002,831,6,813,32,761,31856,443,26879,,
1,0.000001,70,6,52,32,0,23168,443,54402,,
1,0,70,6,52,32,0,65535,443,58074,,
1,0.000003,70,6,52,32,0,23168,443,45021,,
1,0,70,6,52,32,0,31856,443,49061,,
1,0,1298,6,1280,32,1228,5792,58299,80,,
1,0.000001,70,6,52,32,0,28960,52543,443,,
1,0.000001,878,6,860,32,808,65535,4889,443,,
1,0.000001,70,6,52,32,0,8688,48711,80,,
1,0,70,6,52,32,0,31856,36134,443,,
1,0.000001,70,6,52,32,0,31856,443,62414,,
1,0,70,6,52,32,0,7240,80,22720,,
1,0.000001,70,6,52,32,0,23168,443,41989,,
1,0,70,6,52,32,0,30408,5748,443,,
1,0.000002,70,6,52,32,0,7240,80,10490,,
1,0.000001,70,6,52,32,0,65535,443,36278,,
1,0.000001,70,6,52,32,0,23168,443,50247,,
1,0.000002,693,6,675,32,623,27512,31006,443,,
1,0.000003,70,6,52,32,0,31856,443,43048,,
1,0.000002,70,6,52,32,0,7240,80,1302,,
1,0.000001,70,6,52,32,0,65535,443,44544,,
1,0.000001,70,6,52,32,0,7240,80,21581,,
1,0,70,6,52,32,0,65535,443,31263,,
1,-0.000001,1298,6,1280,32,1228,5792,23038,80,,
1,0.000001,70,6,52,32,0,31856,23223,443,,
1,0,70,6,52,32,0,8688,1032,80,,
1,0,70,6,52,32,0,24616,20193,443,,
1,0,70,6,52,32,0,8688,47918,80,,
1,0,70,6,52,32,0,65535,11992,443,,
1,0.000004,470,6,452,32,400,65535,443,1165,,
1,0.000002,70,6,52,32,0,23168,443,52526,,
1,0.000002,70,6,52,32,0,65535,443,49618,,
1,0.000001,70,6,52,32,0,24616,45021,443,,
1,0.000003,1284,6,1266,32,1214,23168,443,9491,,
1,0.000003,70,6,52,32,0,5792,56176,80,,
1,0.000001,70,6,52,32,0,8688,21581,80,,
1,0,1095,6,1077,32,1025,65535,443,6132,,
1,0.000001,70,6,52,32,0,7240,80,1032,,
1,0.000001,70,6,52,32,0,30408,16033,443,,
1,0.000001,70,6,52,32,0,31856,443,13855,,
1,0.000002,70,6,52,32,0,31856,443,33882,,
1,0.000002,1284,6,1266,32,1214,23168,443,6930,,
1,0.000001,470,6,452,32,400,65535,443,56181,,
1,0,70,6,52,32,0,7240,80,18614,,
1,0.000001,70,6,52,32,0,7240,80,35267,,
1,-0.000001,1456,6,1438,32,1386,30408,40373,443,,
1,0.000001,831,6,813,32,761,31856,443,22982,,
1,0.000001,70,6,52,32,0,8688,11249,80,,
1,0,70,6,52,32,0,31856,443,11330,,
1,0.000001,70,6,52,32,0,65535,1165,443,,
1,0.000003,1284,6,1266,32,1214,23168,443,8574,,
1,0.000001,70,6,52,32,0,23168,443,45021,,
1,0.000002,70,6,52,32,0,65535,443,17857,,
1,0.000001,1439,6,1421,32,1369,23168,57948,443,,
1,0.000001,70,6,52,32,0,24616,54402,443,,
1,0.000004,70,6,52,32,0,8688,39648,80,,
1,0.000001,70,6,52,32,0,65535,36576,443,,
1,0,70,6,52,32,0,31856,443,53417,,
1,0.000002,831,6,813,32,761,31856,443,1986,,
1,0.000001,70,6,52,32,0,65535,443,4889,,
1,0.000003,70,6,52,32,0,31856,26879,443,,
1,0.000001,70,6,52,32,0,65535,6132,443,,
1,0,70,6,52,32,0,65535,55726,443,,
1,0.000002,994,6,976,32,924,30408,443,45351,,
1,0.000001,70,6,52,32,0,23168,443,20193,,
1,0,831,6,813,32,761,31856,443,39786,,
1,0.000002,70,6,52,32,0,65535,443,11992,,
1,0,1456,6,1438,32,1386,30408,43141,443,,
1,0.000001,693,6,675,32,623,27512,36544,443,,
1,0,70,6,52,32,0,31856,443,24362,,
1,0,70,6,52,32,0,31856,19960,443,,
1,0.000002,70,6,52,32,0,7240,80,39648,,
1,0,70,6,52,32,0,31856,443,17470,,
1,0,70,6,52,32,0,24616,8574,443,,
1,0.000003,70,6,52,32,0,30408,443,31006,,
1,0.000003,1518,6,1500,32,1448,7240,80,64371,,
1,0.000001,70,6,52,32,0,23168,443,54402,,
1,0,167,6,149,32,97,7240,80,64371,,
1,0.000001,831,6,813,32,761,31856,443,30507,,
1,0.000001,994,6,976,32,924,30408,443,3025,,
1,0.000001,70,6,52,32,0,23168,443,20498,,
1,0.000003,70,6,52,32,0,65535,56181,443,,
1,0.000003,1518,6,1500,32,1448,7240,80,29788,,
1,0.000001,1439,6,1421,32,1369,23168,46644,443,,
1,0,1518,6,1500,32,1448,7240,80,5735,,
1,0.000002,167,6,149,32,97,7240,80,29788,,
1,0,70,6,52,32,0,7240,80,5604,,
1,0,167,6,149,32,97,7240,80,5735,,
1,-0.000001,878,6,860,32,808,65535,53190,443,,
1,0.000001,70,6,52,32,0,65535,443,55726,,
1,0,70,6,52,32,0,31856,443,43141,,
1,0,70,6,52,32,0,31856,443,39361,,
1,0.000003,1095,6,1077,32,1025,65535,443,40989,,
1,0.000001,70,6,52,32,0,31856,443,19960,,
1,0,1298,6,1280,32,1228,5792,15645,80,,
1,0.000001,74,6,56,32,0,5792,14110,80,,
1,0.000003,70,6,52,32,0,7240,80,41757,,
1,0,1298,6,1280,32,1228,5792,56176,80,,
1,0.000001,1439,6,1421,32,1369,23168,27919,443,,
1,0.000001,70,6,52,32,0,24616,20498,443,,
1,0,831,6,813,32,761,31856,443,24466,,
1,0.000001,693,6,675,32,623,27512,28450,443,,
1,0.000001,70,6,52,32,0,7240,80,45294,,
1,0,70,6,52,32,0,31856,17470,443,,
1,0.000001,70,6,52,32,0,23168,443,28037,,
1,0.000003,70,6,52,32,0,23168,443,20339,,
1,0,1475,6,1457,32,1405,27512,49348,443,,
1,0.000001,70,6,52,32,0,31856,30507,443,,
1,0,70,6,52,32,0,24616,6930,443,,
1,0.000001,70,6,52,32,0,65535,443,21576,,
1,0.000004,70,6,52,32,0,7240,80,33687,,
1,0,70,6,52,32,0,8688,18614,80,,
1,0.000001,70,6,52,32,0,8688,29788,80,,
1,0.000003,70,6,52,32,0,8688,45294,80,,
1,0,70,6,52,32,0,65535,443,24983,,
1,0.000001,70,6,52,32,0,8688,5604,80,,
1,0.000004,1475,6,1457,32,1405,30408,443,59747,,
1,0.000002,831,6,813,32,761,31856,443,58973,,
1,0,70,6,52,32,0,7240,80,12733,,
1,0,70,6,52,32,0,7240,80,21581,,
1,0.000003,70,6,52,32,0,23168,443,27919,,
1,-0.000001,1456,6,1438,32,1386,30408,45515,443,,
1,0.000002,693,6,675,32,623,27512,55806,443,,
1,0.000001,1439,6,1421,32,1369,23168,57866,443,,
1,0,1518,6,1500,32,1448,7240,80,46763,,
1,0.000001,693,6,675,32,623,27512,44186,443,,
1,0,167,6,149,32,97,7240,80,46763,,
1,0.000001,70,6,52,32,0,31856,13855,443,,
1,0.000002,1475,6,1457,32,1405,30408,443,43719,,
1,0.000001,70,6,52,32,0,31856,443,17470,,
1,0,1095,6,1077,32,1025,65535,443,15848,,
1,0.000001,70,6,52,32,0,30408,443,28450,,
1,0,70,6,52,32,0,7240,80,23038,,
1,0.000001,70,6,52,32,0,23168,443,31041,,
1,0.000004,1298,6,1280,32,1228,5792,65262,80,,
1,0.000001,70,6,52,32,0,8688,64371,80,,
1,0,70,6,52,32,0,65535,21576,443,,
1,0.000003,70,6,52,32,0,7240,80,5604,,
1,0.000001,1298,6,1280,32,1228,5792,11749,80,,
1,0.000001,74,6,56,32,0,5792,58092,80,,
1,0.000002,70,6,52,32,0,31856,22982,443,,
1,0,70,6,52,32,0,23168,443,46644,,
1,0.000004,831,6,813,32,761,31856,443,15451,,
1,0.000001,74,6,56,32,0,5792,80,14110,,
1,0,70,6,52,32,0,7240,80,61897,,
1,0.000001,831,6,813,32,761,31856,443,58123,,
1,0,1439,6,1421,32,1369,23168,23118,443,,
1,0.000001,70,6,52,32,0,8688,35267,80,,
1,0.000001,1284,6,1266,32,1214,23168,443,30559,,
1,0.000001,70,6,52,32,0,65535,443,5489,,
1,0.000002,70,6,52,32,0,8688,41757,80,,
1,0,70,6,52,32,0,65535,443,53190,,
1,0.000003,70,6,52,32,0,31856,443,13855,,
1,0,1439,6,1421,32,1369,23168,6934,443,,
1,0.000002,74,6,56,32,0,5792,52071,80,,
1,0,1439,6,1421,32,1369,23168,7153,443,,
1,0.000001,70,6,52,32,0,65535,8186,443,,
1,0,70,6,52,32,0,24616,28037,443,,
1,0.000001,70,6,52,32,0,28960,35156,443,,
1,-0.000001,1518,6,1500,32,1448,7240,80,5969,,
1,0.000001,167,6,149,32,97,7240,80,5969,,
1,0.000002,1518,6,1500,32,1448,7240,80,45046,,
1,0.000001,167,6,149,32,97,7240,80,45046,,
1,0.000001,70,6,52,32,0,7240,80,35267,,
1,-0.000001,1456,6,1438,32,1386,30408,50982,443,,
1,0.000002,70,6,52,32,0,24616,55730,443,,
1,0,74,6,56,32,0,5792,20672,80,,
1,0.000001,70,6,52,32,0,5792,14110,80,,
1,0.000002,1475,6,1457,32,1405,30408,443,37302,,
1,0.000001,70,6,52,32,0,7240,80,41757,,
1,0,70,6,52,32,0,23168,443,28037,,
1,0.000002,1475,6,1457,32,1405,65535,51918,443,,
1,0.000001,70,6,52,32,0,8688,65201,80,,
1,0,70,6,52,32,0,65535,443,7467,,
1,0.000004,1475,6,1457,32,1405,30408,443,18873,,
1,0.000002,993,6,975,32,923,30408,443,8494,,
1,0,70,6,52,32,0,31856,443,22016,,
1,0.000002,70,6,52,32,0,31856,24362,443,,
1,-0.000001,1518,6,1500,32,1448,7240,80,45604,,
1,0.000001,167,6,149,32,97,7240,80,45604,,
1,0.000001,70,6,52,32,0,23168,443,7153,,
1,0,70,6,52,32,0,31856,43048,443,,
1,0.000001,70,6,52,32,0,24616,9491,443,,
1,0,70,6,52,32,0,28960,43719,443,,
1,0.000002,70,6,52,32,0,8688,33687,80,,
1,0,70,6,52,32,0,65535,443,21576,,
1,0.000002,70,6,52,32,0,23168,443,11456,,
1,0,693,6,675,32,623,27512,45191,443,,
1,0.000001,70,6,52,32,0,31856,443,40373,,
1,0.000001,70,6,52,32,0,23168,443,57948,,
1,0,70,6,52,32,0,65535,443,2136,,
1,0.000002,994,6,976,32,924,30408,443,59683,,
1,0.000003,1456,6,1438,32,1386,30408,19143,443,,
1,0.000002,70,6,52,32,0,31856,58973,443,,
1,0,74,6,56,32,0,5792,43075,80,,
1,0,70,6,52,32,0,30408,443,36544,,
1,0.000001,74,6,56,32,0,5792,80,58092,,
1,0.000001,70,6,52,32,0,23168,443,23118,,
1,0,70,6,52,32,0,31856,1986,443,,
1,0.000002,994,6,976,32,924,30408,443,52112,,
1,0.000001,70,6,52,32,0,7240,80,18614,,
1,0,70,6,52,32,0,31856,443,45965,,
1,0.000001,993,6,975,32,923,30408,443,8794,,
1,0.000001,70,6,52,32,0,31856,443,24362,,
1,0,74,6,56,32,0,5792,80,52071,,
1,0,70,6,52,32,0,7240,80,65262,,
1,0,70,6,52,32,0,7240,80,45294,,
1,0.000002,70,6,52,32,0,7240,80,33687,,
1,0.000001,70,6,52,32,0,65535,40989,443,,
1,0.000001,470,6,452,32,400,65535,443,24639,,
1,0.000001,70,6,52,32,0,65535,443,8186,,
1,0.000002,70,6,52,32,0,30408,443,44186,,
1,0.000002,70,6,52,32,0,31856,443,19143,,
1,0.000001,70,6,52,32,0,5792,58092,80,,
1,0.000002,70,6,52,32,0,28960,59747,443,,
1,0,1095,6,1077,32,1025,65535,443,42423,,
1,0.000003,993,6,975,32,923,30408,443,34327,,
1,0.000001,70,6,52,32,0,31856,15451,443,,
1,0.000001,70,6,52,32,0,5792,52071,80,,
1,0.000001,1518,6,1500,32,1448,7240,80,19137,,
1,0.000002,167,6,149,32,97,7240,80,19137,,
1,0,70,6,52,32,0,31856,443,45515,,
1,0.000002,70,6,52,32,0,30408,59683,443,,
1,0.000001,74,6,56,32,0,5792,47941,80,,
1,0,1284,6,1266,32,1214,23168,443,55065,,
1,0.000002,70,6,52,32,0,8688,12733,80,,
1,0.000002,994,6,976,32,924,30408,443,57803,,
1,0,878,6,860,32,808,65535,27154,443,,
1,0.000001,1518,6,1500,32,1448,7240,80,16429,,
1,0.000002,70,6,52,32,0,30408,8794,443,,
1,0,167,6,149,32,97,7240,80,16429,,
1,0,70,6,52,32,0,65535,443,51918,,
1,0,70,6,52,32,0,7240,80,58299,,
1,0.000001,70,6,52,32,0,23168,443,6934,,
1,0.000001,70,6,52,32,0,31856,443,2119,,
1,0.000001,70,6,52,32,0,31856,443,43048,,
1,0.000002,1475,6,1457,32,1405,27512,34930,443,,
1,0.000001,878,6,860,32,808,65535,7154,443,,
1,0,1518,6,1500,32,1448,7240,80,24327,,
1,0.000001,74,6,56,32,0,5792,34403,80,,
1,0,167,6,149,32,97,7240,80,24327,,
1,0,70,6,52,32,0,31856,443,58973,,
1,0,70,6,52,32,0,65535,24639,443,,
1,0.000004,70,6,52,32,0,65535,443,4926,,
1,0.000001,70,6,52,32,0,8688,5969,80,,
1,0,70,6,52,32,0,24616,32885,443,,
1,0,70,6,52,32,0,30408,8494,443,,
1,0.000003,70,6,52,32,0,30408,45351,443,,
1,0.000001,70,6,52,32,0,31856,39361,443,,
1,0.000001,470,6,452,32,400,65535,443,49618,,
1,0.000003,1475,6,1457,32,1405,27512,59226,443,,
1,0.000001,70,6,52,32,0,24616,11456,443,,
1,0,70,6,52,32,0,8688,45046,80,,
1,0,70,6,52,32,0,65535,443,31653,,
1,0,70,6,52,32,0,7240,80,15645,,
1,0.000001,70,6,52,32,0,30408,3025,443,,
1,0.000005,831,6,813,32,761,31856,443,2199,,
1,0,1456,6,1438,32,1386,30408,6875,443,,
1,0.000001,74,6,56,32,0,5792,64383,80,,
1,0,70,6,52,32,0,24616,31041,443,,
1,0.000001,70,6,52,32,0,31856,24466,443,,
1,0.000001,1518,6,1500,32,1448,7240,80,62310,,
1,0.000001,74,6,56,32,0,5792,80,20672,,
