# started on Sun Dec  3 14:15:19 2023

     0.004427197,69,,kmem:kfree,24105048,100.00,,
     0.004427197,7,,kmem:kmem_cache_free,24105241,100.00,,
     0.005894334,64095406,,tsc,25678566,100.00,,
     0.005894334,50,,cs,25683878,100.00,,
     0.005894334,0,,major-faults,25689336,100.00,,
     0.005894334,0,,minor-faults,25694517,100.00,,
     0.005894334,17,,sched:sched_waking,25699715,100.00,,
     0.005894334,17,,sched:sched_wakeup,25702066,100.00,,
     0.005894334,50,,sched:sched_switch,25706903,100.00,,
     0.005894334,16,,sched:sched_migrate_task,25711913,100.00,,
     0.005894334,388460,,sched:sched_stat_runtime,25719663,100.00,,
     0.005894334,21,,msr:write_msr,25725720,100.00,,
     0.005894334,0,,msr:read_msr,25729973,100.00,,
     0.005894334,52,,kmem:kmalloc_node,25735718,100.00,,
     0.005894334,0,,kmem:kmem_cache_alloc_node,25739295,100.00,,
     0.005894334,69,,kmem:kfree,25741702,100.00,,
     0.005894334,3,,kmem:kmem_cache_free,25744044,100.00,,
     0.005894334,0,,kmem:kmalloc,25746528,100.00,,
     0.005894334,5,,kmem:kmem_cache_alloc,25752426,100.00,,
     0.005894334,52,,kmem:kmalloc_node,25755742,100.00,,
     0.005894334,0,,kmem:kmem_cache_alloc_node,25758994,100.00,,
     0.005894334,69,,kmem:kfree,25764065,100.00,,
     0.005894334,3,,kmem:kmem_cache_free,25765923,100.00,,
     0.005894334,0,,kmem:mm_page_free,25765770,100.00,,
     0.005894334,0,,kmem:mm_page_free_batched,25765802,100.00,,
     0.005894334,1,,kmem:mm_page_alloc,25763106,100.00,,
     0.005894334,0,,kmem:mm_page_alloc_zone_locked,25758619,100.00,,
     0.005894334,5,,kmem:kmem_cache_alloc,25756736,100.00,,
     0.005894334,52,,kmem:kmalloc_node,25756446,100.00,,
     0.005894334,0,,kmem:kmem_cache_alloc_node,25756140,100.00,,
     0.005894334,69,,kmem:kfree,25756038,100.00,,
     0.005894334,3,,kmem:kmem_cache_free,25755898,100.00,,
     0.007541955,65558036,,tsc,26265274,100.00,,
     0.007541955,50,,cs,26265197,100.00,,
     0.007541955,0,,major-faults,26264946,100.00,,
     0.007541955,0,,minor-faults,26264946,100.00,,
     0.007541955,17,,sched:sched_waking,26264863,100.00,,
     0.007541955,17,,sched:sched_wakeup,26264637,100.00,,
     0.007541955,50,,sched:sched_switch,26263565,100.00,,
     0.007541955,16,,sched:sched_migrate_task,26264782,100.00,,
     0.007541955,562853,,sched:sched_stat_runtime,26261244,100.00,,
     0.007541955,10,,msr:write_msr,26259714,100.00,,
     0.007541955,0,,msr:read_msr,26260475,100.00,,
     0.007541955,52,,kmem:kmalloc_node,26258329,100.00,,
     0.007541955,0,,kmem:kmem_cache_alloc_node,26261277,100.00,,
     0.007541955,69,,kmem:kfree,26262687,100.00,,
     0.007541955,1,,kmem:kmem_cache_free,26262999,100.00,,
     0.007541955,0,,kmem:kmalloc,26262796,100.00,,
     0.007541955,1,,kmem:kmem_cache_alloc,26259457,100.00,,
     0.007541955,52,,kmem:kmalloc_node,26260786,100.00,,
     0.007541955,0,,kmem:kmem_cache_alloc_node,26258237,100.00,,
     0.007541955,69,,kmem:kfree,26253690,100.00,,
     0.007541955,1,,kmem:kmem_cache_free,26253472,100.00,,
     0.007541955,0,,kmem:mm_page_free,26258947,100.00,,
     0.007541955,0,,kmem:mm_page_free_batched,26258078,100.00,,
     0.007541955,0,,kmem:mm_page_alloc,26256215,100.00,,
     0.007541955,0,,kmem:mm_page_alloc_zone_locked,26256090,100.00,,
     0.007541955,1,,kmem:kmem_cache_alloc,26255965,100.00,,
     0.007541955,52,,kmem:kmalloc_node,26255876,100.00,,
     0.007541955,0,,kmem:kmem_cache_alloc_node,26255778,100.00,,
     0.007541955,69,,kmem:kfree,26259054,100.00,,
     0.007541955,1,,kmem:kmem_cache_free,26260469,100.00,,
     0.009173059,65570026,,tsc,26269985,100.00,,
     0.009173059,50,,cs,26270244,100.00,,
     0.009173059,0,,major-faults,26270331,100.00,,
     0.009173059,0,,minor-faults,26270319,100.00,,
     0.009173059,17,,sched:sched_waking,26270374,100.00,,
     0.009173059,17,,sched:sched_wakeup,26270534,100.00,,
     0.009173059,50,,sched:sched_switch,26270963,100.00,,
     0.009173059,16,,sched:sched_migrate_task,26269011,100.00,,
     0.009173059,554954,,sched:sched_stat_runtime,26270346,100.00,,
     0.009173059,31,,msr:write_msr,26269140,100.00,,
     0.009173059,28,,msr:read_msr,26267444,100.00,,
     0.009173059,52,,kmem:kmalloc_node,26267078,100.00,,
     0.009173059,0,,kmem:kmem_cache_alloc_node,26269969,100.00,,
     0.009173059,77,,kmem:kfree,26271808,100.00,,
     0.009173059,36,,kmem:kmem_cache_free,26273669,100.00,,
     0.009173059,0,,kmem:kmalloc,26274558,100.00,,
     0.009173059,3,,kmem:kmem_cache_alloc,26276175,100.00,,
     0.009173059,52,,kmem:kmalloc_node,26275266,100.00,,
     0.009173059,0,,kmem:kmem_cache_alloc_node,26278286,100.00,,
     0.009173059,77,,kmem:kfree,26278670,100.00,,
     0.009173059,36,,kmem:kmem_cache_free,26280693,100.00,,
     0.009173059,0,,kmem:mm_page_free,26277240,100.00,,
     0.009173059,0,,kmem:mm_page_free_batched,26279017,100.00,,
     0.009173059,1,,kmem:mm_page_alloc,26279322,100.00,,
     0.009173059,0,,kmem:mm_page_alloc_zone_locked,26279263,100.00,,
     0.009173059,3,,kmem:kmem_cache_alloc,26279248,100.00,,
     0.009173059,52,,kmem:kmalloc_node,26279263,100.00,,
     0.009173059,0,,kmem:kmem_cache_alloc_node,26279249,100.00,,
     0.009173059,77,,kmem:kfree,26275774,100.00,,
     0.009173059,36,,kmem:kmem_cache_free,26274137,100.00,,
     0.010815276,66282210,,tsc,26555381,100.00,,
     0.010815276,50,,cs,26557023,100.00,,
     0.010815276,0,,major-faults,26557385,100.00,,
     0.010815276,0,,minor-faults,26557607,100.00,,
     0.010815276,17,,sched:sched_waking,26558042,100.00,,
     0.010815276,17,,sched:sched_wakeup,26558814,100.00,,
     0.010815276,50,,sched:sched_switch,26557632,100.00,,
     0.010815276,16,,sched:sched_migrate_task,26557762,100.00,,
     0.010815276,562681,,sched:sched_stat_runtime,26556532,100.00,,
     0.010815276,21,,msr:write_msr,26557736,100.00,,
     0.010815276,0,,msr:read_msr,26558877,100.00,,
     0.010815276,52,,kmem:kmalloc_node,26559907,100.00,,
     0.010815276,0,,kmem:kmem_cache_alloc_node,26554913,100.00,,
     0.010815276,69,,kmem:kfree,26554615,100.00,,
     0.010815276,2,,kmem:kmem_cache_free,26553674,100.00,,
     0.010815276,0,,kmem:kmalloc,26553835,100.00,,
     0.010815276,2,,kmem:kmem_cache_alloc,26553634,100.00,,
     0.010815276,52,,kmem:kmalloc_node,26554195,100.00,,
     0.010815276,0,,kmem:kmem_cache_alloc_node,26553116,100.00,,
     0.010815276,69,,kmem:kfree,26556029,100.00,,
     0.010815276,2,,kmem:kmem_cache_free,26554067,100.00,,
     0.010815276,0,,kmem:mm_page_free,26553972,100.00,,
     0.010815276,0,,kmem:mm_page_free_batched,26554627,100.00,,
     0.010815276,0,,kmem:mm_page_alloc,26559898,100.00,,
     0.010815276,0,,kmem:mm_page_alloc_zone_locked,26566538,100.00,,
     0.010815276,2,,kmem:kmem_cache_alloc,26566755,100.00,,
     0.010815276,52,,kmem:kmalloc_node,26567001,100.00,,
     0.010815276,0,,kmem:kmem_cache_alloc_node,26567257,100.00,,
     0.010815276,69,,kmem:kfree,26567546,100.00,,
     0.010815276,2,,kmem:kmem_cache_free,26567774,100.00,,
     0.012491554,59372954,,tsc,23787993,100.00,,
     0.012491554,52,,cs,23779167,100.00,,
     0.012491554,0,,major-faults,23772602,100.00,,
