0,1,2,3,4,5,6,7
0,1128979,1230043,668033,315868,1058014,1178385,282015
0,1310955,1394968,820500,460861,1065056,1203476,429461
0,1099085,1200608,748047,389876,910566,1067247,373505
0,1184529,1264084,774824,403390,1037348,1168489,362905
0,1193473,1293221,805579,410238,982863,1122430,376867
0,1272626,1364737,889387,411099,1075350,1239229,380475
0,1051176,1158260,727065,360025,869394,1022290,335710
0,1242178,1335173,824744,457346,1044144,1189775,413279
0,1056154,1160881,654325,294170,996191,1124080,265658
0,1090013,1190430,703589,317255,958593,1076355,289819
0,1132096,1216894,664780,292512,1028027,1134354,260539
0,1144408,1241029,679018,294061,1056459,1181727,271151
0,1143545,1223128,685336,307636,1037694,1177116,273457
0,1158648,1257179,708911,331714,1085250,1213728,299876
0,1097754,1200621,766836,400535,944298,1094532,383056
0,1111538,1230954,696008,273648,1052340,1195466,252026
0,1208714,1332990,815088,406892,1013026,1146943,377611
0,1273130,1351364,870907,443462,1090471,1233413,413386
0,1047536,1124899,728487,361663,864751,1012540,336385
0,1193157,1283220,818748,407503,1010944,1138519,389731
0,1012574,1111617,657943,263640,968070,1101146,247972
0,1225058,1296120,781739,411050,991793,1115402,388303
0,1115145,1209953,682852,320531,1042281,1164067,296467
0,1130634,1203596,624620,293908,1019608,1163804,257977
0,1107251,1183451,684267,280743,1011893,1142131,255791
0,1145096,1245441,682564,306669,1055260,1177241,277378
0,1134669,1258725,799398,394587,975909,1105353,369794
0,1183545,1283693,746922,357757,1063333,1179397,327075
0,1227410,1316625,817860,403306,1016834,1144930,374998
0,1281645,1355858,817310,438977,1048232,1189731,418611
0,1061216,1134310,630713,256522,961192,1107230,235811
0,1245633,1350840,870102,418337,1072409,1215257,393595
0,983492,1089036,747083,430102,744788,926169,411952
0,1117428,1235274,684666,293961,1055457,1180496,266060
0,1105359,1232183,692929,283493,1035685,1144458,256194
0,1163246,1217556,711752,372977,1010084,1122258,342863
0,1076368,1183470,625361,289180,1020682,1134554,270596
0,1084737,1187086,655524,302909,1011857,1141060,257978
0,1106603,1177271,645091,287234,995571,1114942,267471
0,1211337,1326549,814953,438064,1034136,1175756,416587
0,1081586,1158811,755797,383707,915483,1049089,362376
0,1160555,1236191,762447,350386,988885,1096955,323797
0,1203709,1291803,786290,401155,996976,1140511,374095
0,1113184,1209000,767934,410250,948040,1096790,382162
0,1209626,1313937,792089,446028,1033061,1165622,406296
0,1124270,1227203,678866,301730,1046593,1159842,280532
0,1079303,1164652,626531,272455,1004462,1146977,251300
0,1170149,1256842,731016,371172,1060420,1149937,343805
0,1108230,1214158,658584,289705,1028254,1170909,265262
0,1075706,1132299,633005,297318,968599,1103581,260380
0,1143577,1236816,701957,306994,1050917,1170231,278462
0,1248907,1317192,799188,398290,993691,1125493,386091
0,1065049,1141386,708850,379362,863050,1009101,357951
0,1238012,1312908,771247,418767,1033650,1161339,388975
0,1251021,1327513,828702,420882,1022236,1164305,388372
0,1183213,1278639,806678,397376,997427,1157688,368870
0,1213736,1345154,856777,439775,1065140,1211313,407466
0,1129653,1200215,718471,319183,1050380,1185017,304206
0,1063642,1160327,662805,284496,983117,1107747,249560
0,1129249,1210895,691183,363591,1009266,1124009,329444
0,1076296,1178579,657034,259807,1025652,1137628,237093
0,1065358,1141281,646048,265445,984066,1117426,242136
0,1139090,1254283,730814,320467,1092441,1228560,282999
0,1239235,1335931,828085,452652,1020500,1149497,420497
0,1121376,1230211,800234,412439,964020,1117872,390797
0,1224109,1350836,789065,392676,1055434,1191743,369512
0,1266820,1360904,848211,461884,1074814,1200898,423744
0,1119992,1227480,701954,272089,1069962,1201009,229598
0,1207138,1301845,793114,421871,997197,1123351,394871
0,1110174,1220565,668902,338115,1025469,1147375,297797
0,1042822,1130181,652338,298466,1024520,1146468,274870
0,1174338,1273389,779736,425218,1004667,1133438,397878
0,1204249,1319169,823738,402349,1071926,1191783,378090
0,1054835,1144427,714893,382455,855445,994366,355236
0,1171863,1245769,705800,310168,1073730,1189295,284120
0,1196286,1287562,805680,379772,1004345,1111997,365394
0,1149272,1253852,766058,388686,1018827,1161906,350963
0,1118354,1216520,711292,276703,1072979,1206193,240443
0,1167342,1260961,721384,372075,1062806,1200818,323494
0,1126061,1210688,676449,282505,1046601,1172555,263061
0,1232154,1299470,794561,436281,1019879,1158568,409358
0,1100236,1218067,660248,272766,1034705,1144854,263186
0,1042703,1144208,648930,307598,957398,1069047,279241
0,1181397,1299758,809779,412772,1020194,1140939,392992
0,1202897,1313841,810954,426036,1055601,1216744,385755
0,1036499,1138183,739237,374798,880939,1015248,350482
0,1095602,1202433,678984,301434,1026365,1160782,285021
0,1189710,1277045,808127,402513,982281,1103407,387952
0,1045510,1131071,615829,287252,971359,1101805,264710
0,1091270,1182996,676552,312191,997666,1106812,284402
0,1134744,1212410,707370,316515,1039762,1160327,284835
0,1114224,1221728,672856,324362,1051130,1182601,278436
0,1220105,1320435,834461,416175,1031427,1155512,381355
0,1117824,1214604,667002,331769,1039846,1178797,288145
0,1040151,1118664,713787,348478,837319,1014932,337407
0,1098102,1175834,664677,304160,960113,1078679,270260
0,1168582,1262435,769366,411356,963217,1084307,375681
0,1019181,1107816,709250,366233,848650,1009487,339272
0,1042773,1141749,599384,291009,950890,1056517,256702
0,1202835,1306216,810360,424104,1000048,1115125,399048
0,1039954,1141670,579340,297880,953234,1080812,276746
0,1209572,1323240,787801,392972,1027020,1132728,357915
0,1129953,1227949,740813,275848,1035758,1175189,255292
0,1077611,1193430,691894,292147,1022788,1142541,269306
0,1204623,1267411,808727,412818,986991,1117517,392717
0,1125343,1203624,693637,280639,1015154,1121683,254344
0,1037318,1112751,706575,352353,864878,1018253,336742
0,1114866,1211783,702363,306829,1028847,1115468,290291
0,1181101,1271469,774644,388542,983283,1118225,356535
0,1045012,1106920,732865,374568,878032,1033076,340308
0,1039671,1150317,624543,273127,1006353,1140091,254715
0,1157856,1263767,740057,442295,955307,1104507,403983
0,1060630,1162288,636766,299306,998232,1095351,264376
0,1240545,1312787,799334,427443,1016743,1114363,397933
0,1159597,1264058,704776,342492,1075646,1228312,316441
0,1099953,1174470,655945,277485,1032923,1187686,247903
0,1228485,1313402,828393,426854,1048877,1216425,394844
0,1104591,1219395,686319,281847,1062186,1192656,253573
0,1024617,1119348,740154,350353,882147,1038923,327828
0,1087534,1200689,675593,279828,1024443,1153472,243078
0,1199902,1287944,817381,399812,1012415,1169850,382011
0,1055735,1160486,743659,378028,883499,1007087,355611
0,1108498,1190626,683984,287879,1024407,1128878,246422
0,1175929,1298168,795212,435528,1016249,1142514,403383
0,1054528,1132243,650520,272130,1013850,1139418,253477
0,1220377,1303717,783336,436299,997651,1101176,413663
0,1147515,1240983,660065,288626,1038489,1164191,276968
0,1054263,1161519,632094,315362,1004815,1150882,288919
0,1190090,1281224,773852,438439,986979,1125861,402930
0,1140315,1205956,672932,290486,1029903,1153659,265791
0,1037120,1144665,713737,365492,883628,1026860,356329
0,1082466,1192269,654997,281120,995148,1106347,249456
0,1175976,1280118,790101,411545,972828,1104994,388769
0,1150961,1231653,788747,426806,955528,1089081,387067
0,1153604,1271340,712837,297504,1059057,1189919,275917
0,1188506,1265248,794697,416870,990381,1114208,397280
0,1042144,1137125,627855,295018,998716,1133789,261492
0,1269793,1355380,862248,420491,1060128,1194242,390063
0,1093432,1220502,653964,300362,1070790,1215778,273102
0,1051889,1144762,668213,268961,983569,1136876,236691
0,1203937,1329630,815730,415325,1008942,1159865,380359
0,1128350,1233662,694481,288640,1060457,1209890,274403
0,1093144,1200296,754524,367282,948576,1156829,352498
0,1111709,1213960,674238,279627,1044323,1162209,253856
0,1211503,1282267,785327,438544,1001016,1130500,403510
0,1154466,1241834,789875,419292,930602,1074969,399182
0,1127422,1233264,688462,291369,1053893,1168056,262314
0,1227451,1313095,805791,412550,994922,1118456,394162
0,995200,1121843,633825,262512,1002369,1120462,234170
0,1232965,1321665,821865,414848,1045453,1201000,396840
0,1113729,1195171,650333,261826,1032524,1145636,248992
0,1015790,1104103,616449,239464,932128,1063853,232359
0,1181673,1293815,809128,404929,983410,1117786,392153
0,1181268,1279102,725094,313710,1124582,1232286,282389
0,1169895,1263104,786200,428427,1007477,1162111,389357
0,1096398,1205834,684811,288373,1036953,1154099,269202
0,1201605,1276207,837839,406254,1013673,1150125,396521
0,1161437,1233768,666069,302037,1033969,1162469,283095
0,1103034,1225625,643909,308386,1054545,1204920,275121
0,1235567,1358564,855137,383214,1042087,1191581,360952
0,1076910,1152415,650164,258614,992202,1124861,235642
0,1297950,1388007,879786,425094,1077278,1189688,404435
0,1148377,1216170,675267,323646,1058922,1175365,292456
0,1067645,1180390,757957,389801,920505,1043954,373113
0,1198314,1297282,835945,395022,1025528,1154903,380478
0,1091089,1174389,656651,297114,1008492,1138821,271906
0,1068059,1231314,672433,306682,1047125,1181886,281454
0,1184307,1261106,732004,409272,1000381,1133736,361136
0,1174182,1255919,818229,392660,981290,1107474,366716
0,1125024,1229432,676774,347889,1032925,1165264,303885
0,1189309,1287521,748023,318944,1078214,1220230,290245
0,1232246,1342906,829498,427292,1045142,1174643,398842
0,1082913,1153116,757809,422076,896201,1025775,395544
0,1137525,1206798,686186,331547,1010170,1140536,300844
0,1094374,1176441,656960,278859,1032334,1168453,262761
0,1007518,1090677,702738,362966,841392,971538,355354
0,1151881,1237241,786047,391904,951446,1094819,370535
0,1080835,1188891,669008,259583,995469,1102249,240931
0,1082057,1193443,677538,258023,1003133,1120336,238729
0,1126977,1226519,671657,301276,1051304,1198894,259091
0,1203759,1300993,807580,373218,980037,1117894,359963
0,1154410,1214828,708907,310917,1066029,1176114,294620
0,1150788,1242169,677211,282290,1070583,1214729,272417
0,1240429,1323201,813045,425788,1042906,1164070,400916
0,1010961,1114497,734140,351248,852000,974997,332142
0,1233586,1315210,786325,407897,989825,1114630,389517
0,991693,1105751,693799,343967,812309,929337,316084
0,1006400,1089719,572160,267113,925074,1058100,242050
0,1193716,1269626,804676,404153,994071,1136555,378659
0,1055385,1123754,624127,287737,979686,1091960,256886
0,1044019,1134918,620868,297026,962614,1127332,252897
0,1131313,1216074,690706,272935,1000478,1121265,238469
0,1083163,1217638,668910,329172,1061864,1202666,291857
0,1156903,1242903,680201,297807,1035165,1155436,273967
0,1128346,1232201,663251,285160,1040726,1180763,255576
0,1242937,1344181,840437,433169,1045751,1196881,414175
0,1065420,1147120,707411,397070,873733,1032869,361247
0,1197006,1278500,784543,391437,972769,1082941,365758
0,1011183,1103517,735450,341112,869638,1018620,323250
0,1207612,1299257,810759,382614,981430,1117150,356178
0,1134772,1231314,739600,425734,935622,1082619,391347
0,1063658,1167792,658048,291402,1006574,1122584,253739
0,1056406,1164526,661361,259095,995124,1101693,243031
0,1052206,1176361,669344,263684,1022938,1155243,244567
0,988596,1114661,634999,269381,942290,1071775,238198
0,1213660,1285619,715514,283974,1050613,1151952,251864
0,1169880,1261448,706032,316849,1086394,1235184,280828
0,1251782,1352872,838812,424450,1042577,1181751,400307
0,1376054,1465176,877454,486044,1145491,1276988,461841
0,1030576,1117140,722176,369726,851885,980715,342961
0,1207144,1308513,815112,437286,1011674,1120765,421379
0,1149870,1235453,822795,369487,939127,1067591,353713
0,1181364,1268553,773175,382610,974320,1102509,360197
0,1089882,1217707,683769,286126,1045736,1150400,260251
0,1069140,1153540,611321,301323,1006220,1143432,271427
0,1061171,1136086,626747,280588,973023,1114992,245872
0,1143784,1224275,707127,304758,1050339,1183052,273110
0,1039467,1116907,611689,309738,968905,1081349,265050
0,1127146,1248060,702876,322925,1084334,1230319,294328
0,1263403,1388041,860173,458532,1077756,1207987,409337
0,1245293,1364027,842989,413684,1073694,1210327,394358
0,1138059,1241521,791702,373227,954539,1131333,344386
0,1281249,1371940,839576,423076,1046389,1146178,403661
0,1088718,1189846,775688,408460,922871,1081949,378360
0,1165567,1256322,811211,414789,980128,1120825,387571
0,1110734,1211763,657059,308730,1017435,1150856,275481
0,1097486,1200191,692466,276681,1025590,1167408,255528
0,1071502,1166813,633982,291794,1021793,1170962,264600
0,1126131,1272253,680849,313291,1075094,1192282,288244
0,1038633,1134010,620992,272525,995460,1141806,247036
0,1156119,1264201,731491,313949,1109365,1256114,285477
0,1278496,1326825,811370,454378,1032284,1192826,423729
0,1034902,1123804,656462,254886,951074,1075709,242565
0,1097869,1186484,756057,411748,892258,1052349,371297
0,1245713,1322724,860758,418866,1020701,1152271,391875
0,1174460,1290832,811839,449264,1019334,1164077,415888
0,1243426,1331056,825565,378880,1035726,1213109,359189
0,1103803,1183172,645502,325176,1027857,1136610,292577
0,1113525,1191357,651358,251482,1001521,1134514,241107
0,1057340,1172063,635806,286841,960578,1080623,254108
0,1214961,1325869,776164,407941,1045743,1181863,365349
0,1148292,1256426,704179,315371,1081657,1234823,289993
0,1120795,1197221,664669,323384,1036972,1155381,301828
0,1273686,1348027,839792,426807,1063823,1162372,414670
0,1187795,1259221,856218,493061,866750,1001110,471950
0,1104148,1189840,696709,361805,954149,1087236,323580
0,1144077,1229182,706825,324104,989632,1102188,298429
0,1199238,1283933,803509,432352,997928,1139494,408650
0,1178361,1270310,792055,430764,991309,1148550,404641
0,1122495,1205565,682479,312670,1014700,1116286,284674
0,1109400,1192445,652210,292032,994000,1137432,264082
0,1067727,1178155,688389,353706,986596,1139616,306234
0,1205339,1306518,842123,417900,1037998,1179355,383002
0,1145733,1238452,699395,302998,1044260,1178188,270094
0,1103951,1209442,682165,280469,1026040,1150217,253761
0,1222868,1322754,826635,414357,991127,1116533,382781
0,1082573,1171500,756840,386281,907900,1048451,367681
0,1109239,1189625,659814,357128,1016711,1114538,316741
0,1107946,1212598,681691,286839,1025121,1135145,260140
0,1192049,1287096,799978,449284,1023412,1154900,404655
0,1173962,1301562,839910,447727,1026334,1183239,399918
0,1095131,1181644,656672,294058,1042157,1177328,263800
0,1092930,1198543,687113,264576,1010428,1139513,249034
0,1054817,1130602,709384,384071,861977,1001028,367111
0,1144381,1272444,809616,405157,1003907,1153172,375957
0,1101259,1191401,693561,327088,1022292,1135046,276888
0,1088193,1207701,650116,308689,1024505,1156349,275192
0,1097305,1153861,641974,306501,1002832,1149666,282713
0,1040852,1123272,708284,371669,890244,1004851,355143
0,1082245,1175104,649105,268034,1016740,1150722,248346
0,1119706,1208256,687805,262262,1022504,1145855,238787
0,1195532,1305046,838111,404388,996391,1153506,379333
0,1216978,1299591,833873,392153,1033259,1185714,370998
0,1154372,1225042,682552,286233,1040191,1167291,269116
0,1066263,1156697,628949,298632,1008367,1122020,274525
0,1242496,1336942,836785,414641,1039440,1173245,396458
0,1191053,1282234,813404,411583,1002082,1157327,382030
0,1202209,1271023,683581,309640,1083351,1217941,280579
0,1171954,1243334,673194,322772,1070229,1199565,294256
0,1081959,1170627,806079,476253,789941,922921,450929
0,1128385,1258190,760858,401917,951966,1113397,368166
0,1086344,1187791,684213,297593,1040434,1180713,263276
0,1100082,1194325,688752,276180,1068143,1182746,256705
0,1135024,1257184,764897,438722,974295,1101162,401011
0,1187367,1297574,795764,451727,997550,1152785,412704
0,1064148,1160607,629595,319712,1018279,1164377,272911
0,1042659,1124049,658053,270565,991380,1124707,246772
0,1247483,1373009,842993,488771,1070241,1213872,420867
0,1227447,1309944,816555,407620,1069083,1230011,374266
0,1122701,1224019,662625,306143,1050896,1176070,281343
0,1143619,1274631,707429,317784,1097158,1231141,265967
0,1086244,1181446,756130,392515,888574,1037175,357673
0,1102445,1194639,685567,274659,1026624,1164547,244572
0,1150819,1244351,654678,306833,1041705,1144108,277698
0,1136974,1225540,677595,304331,1004480,1140563,290888
0,1199797,1299179,788985,437441,1011730,1157197,403934
0,1219755,1321993,800223,422896,1036041,1152802,395036
0,1061926,1172956,654629,282874,1019052,1137354,246894
0,1092399,1173133,775382,403898,897034,1018073,373818
0,1256373,1314418,820048,407726,1001605,1109606,389726
0,1189121,1264940,753756,423489,976753,1097417,406943
0,1157004,1240074,674837,283214,1041862,1162982,252266
0,1060692,1157682,611923,287803,992142,1119743,259699
0,1051343,1139784,701447,369031,853673,988742,359633
0,1093471,1163217,658044,275440,951898,1055831,265742
0,1140747,1212873,691226,276891,1033593,1118377,249763
0,1151428,1218259,694546,306036,1056321,1183719,276498
0,1253069,1351512,838416,430570,1029162,1175092,402189
0,1222210,1291240,785220,412744,1009962,1097399,387323
0,1035459,1134014,684683,259890,990328,1087248,244126
0,1007405,1116717,720152,360543,858077,982511,345215
0,1236252,1300837,789303,416064,1011085,1107169,382724
0,1107427,1219951,735248,334729,995784,1108077,313746
0,1130101,1243012,711524,303572,1047782,1168266,279105
0,1110753,1212856,674494,301311,1026578,1146135,275081
0,1096508,1175651,655719,279398,986405,1116853,255312
0,1073322,1205571,633691,270562,1025648,1142671,252995
0,1134071,1224814,648206,309662,1045395,1176717,265421
0,1207188,1304880,774939,327768,1058386,1191406,309957
0,1212335,1285137,791375,433153,966653,1074645,418591
0,1240549,1343879,861583,437200,1040951,1185293,406940
0,1067569,1186217,744772,348609,860321,989364,336157
0,1024142,1111122,707819,352643,848875,989878,334623
0,1197923,1281874,775113,399482,963407,1068465,369551
0,1081190,1162463,656633,282122,989129,1102064,258971
0,1077346,1162378,653319,280304,1023308,1155629,257153
0,1095318,1180465,653351,301054,1018376,1145587,261308
0,1112686,1183448,663367,256709,1000203,1141806,239269
0,1106246,1198942,707475,271747,1048046,1166460,236215
0,1121723,1203801,661463,272609,1042385,1177986,242896
0,1287247,1393041,839894,436546,1058298,1189571,411578
0,1259125,1339476,839459,419893,1066882,1200175,400812
0,1237753,1333538,838171,380315,1012190,1129423,357282
0,1056474,1132377,690874,387224,882622,999667,354125
0,1052317,1131723,729176,386703,881032,1014869,361196
0,1199323,1257755,783862,370405,962010,1081228,357775
0,1088254,1189265,665711,287333,1025356,1138659,257410
0,1101937,1158335,663984,292561,965600,1074831,245460
0,1074240,1163313,665775,307846,1008517,1152956,264313
0,1122791,1196047,675431,270581,1014947,1135691,250330
