0,1,2,3,4,5,6,7
0,935047,1029647,692808,336050,776850,899682,321551
0,1055913,1172994,650765,328281,992642,1121320,285022
0,1043846,1125056,719197,425400,844316,973283,383312
0,1054873,1150627,679859,265026,977812,1117811,234728
0,1050708,1174084,653328,289797,1019689,1132807,262429
0,1118149,1221989,650133,331137,1053075,1192616,284735
0,1075130,1139387,633173,259981,950972,1062022,234936
0,1077208,1166561,770755,396178,898683,1046802,365451
0,1067772,1165180,653399,325771,1000888,1133016,281174
0,1098431,1195795,741617,421613,932921,1072440,389044
0,991970,1068006,668510,367708,810218,939422,337563
0,1010344,1107882,713727,352619,869358,1014376,340763
0,1129300,1221433,780201,380828,951127,1086538,356677
0,1044870,1128336,614725,267679,965276,1089771,250592
0,1023118,1101116,727761,406806,859455,1005224,367726
0,1042635,1132908,643187,293267,987830,1104122,261495
0,1013854,1096775,590009,301955,957403,1065956,278063
0,1035054,1161631,654154,264669,974214,1116716,240773
0,5509930,5924572,3510846,1621184,4788254,5352552,1483306
0,1084785,1215097,667142,295738,1014810,1143644,266309
0,1201765,1300917,853412,422310,1012864,1128562,377589
0,1045804,1141768,742181,409420,904245,1045423,381631
0,1139845,1215485,748325,408659,927178,1070196,386966
0,1033611,1134962,721611,360093,865842,1018237,333986
0,1035489,1107862,721520,350922,837200,964059,331699
0,1009644,1084771,621478,270896,948517,1084339,241904
0,1064727,1164047,609484,342876,1008795,1124300,300035
0,1178435,1263882,673249,329300,1071098,1182042,289707
0,1029795,1144724,603815,297124,973935,1107943,266015
0,1097599,1208235,661353,310148,1050059,1166241,281625
0,1142981,1245327,691473,285359,1047446,1188092,270471
0,1143147,1244598,793520,434640,972057,1113382,404191
0,1270503,1390788,867565,415413,1074778,1204285,389098
0,1194632,1303747,800608,440792,1010356,1161901,391894
0,1160660,1231715,803823,405705,962082,1082649,385013
0,1062017,1142041,741231,373291,881898,1006692,344743
0,1024162,1115310,620092,232356,921523,1053809,215450
0,998713,1089202,732880,327810,852249,1009888,310916
0,1026662,1106642,600555,297769,936774,1040763,257137
0,1018426,1098840,623455,248952,930121,1050774,228358
0,1055092,1169767,669218,298336,1010132,1137163,260759
0,1077804,1175541,654519,282406,1007864,1120607,249874
0,1079530,1163003,721886,422435,941100,1089178,389059
0,1071518,1146910,657619,264343,986710,1103086,251429
0,1209616,1312502,837053,425158,1013124,1164171,408995
0,1125769,1180437,658005,300885,1015600,1144072,273860
0,1094335,1184448,751521,388456,932077,1059059,366111
0,1000836,1084872,697561,365723,825312,963669,342811
0,1006750,1104400,640357,265345,948350,1085923,242094
0,1107300,1211911,770197,372662,938176,1057787,353729
0,1072159,1175598,690537,244386,987038,1138322,214181
0,1043116,1146699,737725,367852,870838,1023179,338308
0,1057054,1168901,661995,288815,992122,1115823,267283
0,1107719,1199693,666834,293132,1009350,1128203,274640
0,1154062,1242443,822475,418335,992918,1120443,380379
0,1052576,1175744,656309,271816,983196,1156047,241248
0,1219388,1300061,797220,397581,994240,1128448,378539
0,1099201,1223150,709043,319894,1033004,1166599,278192
0,1181059,1262577,833449,402486,988628,1135424,371692
0,1046872,1151560,702627,387018,879807,999305,346266
0,1058019,1143110,631585,310474,986729,1133856,276178
0,1087385,1185622,648500,285972,1010448,1124426,254303
0,1108247,1174287,657914,306660,1026119,1137585,289342
0,1048988,1129623,708616,403742,878331,1036160,380328
0,990312,1105200,582895,243521,943724,1064084,224007
0,1060671,1131662,613593,298135,979372,1091836,259575
0,1037616,1141257,633737,257027,953823,1092034,234300
0,1061498,1159480,724412,389061,864912,995317,367031
0,1138536,1235842,738241,311423,1014442,1160661,296546
0,1044923,1140828,617603,277185,1002062,1115270,255795
0,1083610,1186547,662498,298038,1045590,1180229,273203
0,1055347,1196770,765770,387024,946656,1088116,368523
0,1021100,1130065,720227,345278,847683,953988,334284
0,1047667,1158719,676944,284372,1002824,1138054,260998
0,1117612,1199177,704191,359502,975396,1108935,334627
0,1024661,1142220,716703,361705,889459,1037926,344058
0,965412,1042120,657333,345388,788480,930743,322969
0,1025902,1132888,641390,295816,983615,1122393,251156
0,1034639,1134799,646809,273489,983054,1112082,249556
0,1037236,1135084,723645,388593,875827,1030935,356892
0,1048770,1135078,622075,291260,961653,1091652,271977
0,1078672,1167367,655281,267449,999760,1134464,243371
0,1123852,1206408,681343,304568,1015893,1132590,270402
0,1071932,1150785,698843,404018,896402,1044613,373658
0,1004753,1092915,701885,355207,815371,940714,334572
0,1078025,1176330,671877,277441,1025068,1169618,247746
0,1192489,1296715,767742,446344,1017360,1173505,407176
0,1056857,1133967,730262,412430,885857,1016908,384469
0,1001295,1085932,687875,358630,803765,936914,336995
0,977054,1073440,587114,286186,923593,1050959,253816
0,1023283,1106065,635181,303041,968833,1101409,267285
0,1039793,1117662,723657,347810,862173,1017757,320169
0,1050224,1122951,656853,283376,974922,1096933,254397
0,1029454,1134974,603873,271825,981423,1102238,254447
0,1036073,1107243,638762,233899,970192,1096527,216437
0,1145878,1210497,764353,443151,941619,1050932,405348
0,1063904,1134158,734005,404413,888048,1022437,370301
0,1074354,1155541,661027,307455,998059,1094485,263678
0,1212483,1305324,809392,395668,973518,1074771,359470
0,1089254,1176967,710333,421569,922995,1050573,395959
0,1038890,1108107,728926,403965,859391,972665,368662
0,980639,1100824,600194,285110,920747,1065954,250283
0,998659,1088354,588656,275129,933160,1056451,257945
0,1010702,1117597,698614,368661,863840,999900,341077
0,1100759,1205371,681966,287459,1020772,1133510,256804
0,1043457,1108796,629718,277846,947798,1067618,254265
0,1050288,1139401,659264,288676,1004373,1137585,263100
0,1093256,1207471,672497,259123,1017300,1153269,239956
0,1106835,1204196,762931,373605,928059,1075644,356747
0,1049831,1160783,664573,259419,996623,1142575,240600
0,1264781,1360861,842523,452546,1078575,1195039,424477
0,1167327,1243833,788251,392554,973700,1103016,375985
0,1076993,1185471,748583,396304,913442,1035302,370349
0,945160,1055855,591872,247755,905386,1040611,223998
0,1026176,1141645,656664,234620,964959,1088923,214629
0,1080300,1168167,722147,378099,902799,1031135,355851
0,1032411,1127213,619076,286120,963297,1098782,262269
0,1052165,1140623,646600,280898,985678,1114383,259714
0,1051356,1128813,626095,261779,960246,1083804,236787
0,1068770,1194233,664843,296384,1035260,1170037,265765
0,1193360,1277314,781997,409620,974755,1122059,369407
0,1054583,1146581,649146,279673,974847,1104427,254022
0,1037028,1091904,615791,269216,955548,1068348,258163
0,1168101,1273927,779144,408904,1024575,1186556,372804
0,1173519,1248561,823237,406742,982516,1105015,373342
0,1145447,1219149,838392,460873,815608,935897,448816
0,965729,1098714,631983,214214,932916,1053694,199570
0,1156629,1287570,790161,386008,1020592,1161343,359469
0,1170845,1242437,750370,366093,1048268,1191023,326433
0,1062443,1161074,662761,310038,1014092,1133180,267083
0,1072975,1156428,648114,275437,1008832,1140571,256448
0,1079662,1170525,667594,288809,1023467,1156434,259478
0,1113218,1202135,665904,294744,1034423,1163991,273087
0,1014041,1094047,571198,267255,949629,1072933,249050
0,1089520,1169031,783571,436794,822280,958032,405707
0,1071683,1194407,676532,277559,991349,1104286,256614
0,1193289,1285228,785408,416141,1019863,1140242,385859
0,1030661,1132127,716157,379746,871896,1011945,359224
0,1028670,1123614,716766,362107,871427,1013357,343314
0,1023545,1129099,620089,320184,973041,1074235,281858
0,1011634,1111534,592519,261997,939780,1054341,228179
0,1015097,1094913,685159,368167,816279,930023,349902
0,1036712,1170923,669562,293772,955231,1105746,262422
0,1072831,1169505,672172,290584,1014327,1149487,262133
0,1131145,1204559,671114,290772,1017296,1115550,269552
0,1026428,1134523,719323,392378,868012,1015000,364052
0,1011040,1091688,732854,375623,870983,1042765,346507
0,998539,1078169,619116,277752,937527,1055319,252275
0,1078569,1169907,663477,284675,996187,1139402,263102
0,1031252,1152975,726950,383722,848777,988217,356465
0,978357,1058753,672809,352576,812834,939620,336772
0,1038195,1119706,602802,284772,961378,1085214,267497
0,1019853,1101012,611380,273874,961017,1094016,239832
0,994646,1052550,660008,346412,806406,938052,325290
0,995540,1086275,668883,355497,812864,954128,326445
0,1050622,1162681,640677,294825,995493,1111201,249991
0,1076902,1153415,613153,283178,988641,1129367,255312
0,1044790,1130635,714879,388108,867828,1017697,357469
0,1053729,1125288,709719,381254,859364,993677,362193
0,1043915,1114402,588857,318900,955342,1087842,274671
0,1055988,1164474,643951,284618,983702,1142575,254950
0,1081358,1200300,758743,364339,912881,1046073,348684
0,1055723,1142377,716431,366132,843454,957881,339876
0,1048158,1124371,634050,291397,997857,1139574,248718
0,994149,1123455,620614,302594,947461,1072948,264223
0,1040726,1162754,706233,378685,877352,1012677,368604
0,987729,1116119,729594,384161,834606,971610,361693
0,1043360,1169176,646964,293714,1022240,1138702,259092
0,1045624,1139520,623046,279845,985137,1102163,254920
0,1003587,1093959,701532,349184,864958,1000931,331950
0,1045328,1132937,659185,272612,1004742,1132875,243048
0,1028413,1086464,566848,292858,945018,1043571,274148
0,1090746,1163610,629515,283211,983598,1104083,253676
0,1130661,1226754,780493,420849,953422,1099190,391515
0,1068091,1173448,754274,397220,919191,1064092,359948
0,1064655,1162427,666886,277512,1031174,1149593,248985
0,1082453,1152006,702707,383520,888837,1027382,346406
0,1092390,1176535,724437,386537,892168,1035388,355260
0,1017447,1099841,721448,369362,841041,969184,348860
0,1042866,1141521,642835,285467,987092,1140126,248937
0,1016252,1117019,620752,258095,939542,1061862,234702
0,1056895,1153218,729138,368526,899491,1047138,351309
0,1081274,1162328,681116,270480,1012406,1139416,252178
0,1020680,1098093,608464,318423,938152,1042375,267544
0,1046340,1136565,640006,278017,953045,1070662,253709
0,1105027,1183162,690623,260328,991502,1107198,242092
0,1160561,1267990,786883,375585,1003812,1135277,361661
0,1070384,1161069,676060,279001,1017362,1144463,250173
0,1041667,1132133,741015,392581,881250,1011158,372441
0,1077466,1175033,636466,264279,1016146,1138102,236613
0,1032854,1105821,722669,368137,847860,967384,359040
0,1003087,1106465,707530,375373,829731,971477,349495
0,1025785,1130508,627257,267584,953515,1063454,248988
0,1136194,1220753,775905,384206,913239,1047949,366599
0,1075325,1153947,622020,319346,978747,1095814,271448
0,1132722,1212761,793409,408549,914642,1060565,379506
0,1012740,1127334,609201,307250,971077,1075638,271950
0,1078057,1174895,659824,307473,990626,1133198,276849
0,1109211,1218107,679352,314123,1030569,1142367,280583
0,1049553,1110752,644875,229671,951788,1070052,220684
0,1020996,1119508,724719,398739,882756,1032246,365177
0,1061945,1167589,622183,291417,988666,1132452,264508
0,1118286,1244943,762264,427180,937027,1091792,402706
0,1038372,1124710,685766,339865,852474,970519,327664
0,1043695,1133096,731175,339776,859362,1006611,322307
0,1100362,1156196,644577,302088,979567,1069258,275411
0,1010010,1112896,635481,246880,950659,1063024,225437
0,1015887,1109808,712431,331204,828805,981026,322987
0,1048211,1138900,609927,259157,957839,1068904,233916
0,1057987,1154269,633699,252363,999268,1097266,232952
0,1087634,1176916,656567,300477,1018850,1135360,264234
0,1051698,1147844,736985,403050,870650,1014315,370806
0,1006009,1091334,674666,347216,857267,1010719,325003
0,1025316,1124403,654420,237040,950234,1066703,223378
0,1099663,1207551,655170,280116,1016689,1150062,254125
0,996418,1092564,707241,352100,812819,926710,341480
0,989827,1054290,651802,370135,777438,924705,340894
0,1060903,1135290,648328,302144,1002991,1124737,271443
0,1040953,1123412,632056,298255,970676,1095791,268537
0,1001052,1095690,729044,381361,852408,1020832,359043
0,1016401,1089803,728204,365058,848479,996120,331907
0,1020686,1115804,644928,243028,932883,1069983,231973
0,1078786,1161273,607942,302284,986863,1104187,275861
0,996174,1082729,697920,359251,862613,1039364,333717
0,1091954,1144289,721161,390715,904257,1027735,368465
0,1049195,1120004,638882,260867,963966,1094051,240509
0,1038519,1141444,614133,287593,965977,1087044,259044
0,1065429,1180692,756597,367440,938156,1064791,357189
0,1025395,1100627,699461,387711,859084,1000674,367024
0,1029084,1122141,647976,237259,941343,1061193,214186
0,1022192,1106629,609023,284128,959099,1104007,252163
0,1082681,1179482,755776,405015,920115,1063603,377663
0,1014470,1096920,678510,405244,826384,971328,374400
0,985365,1076867,559834,272946,925118,1045729,249076
0,1026691,1153701,660967,232215,978080,1100700,209697
0,1044204,1135132,736586,374371,892091,1021818,357238
0,1056611,1154629,640396,250441,970753,1104620,238237
0,1038121,1120203,650087,262886,952313,1058715,243021
0,1080963,1176324,637374,283233,1012034,1148898,261234
0,1162780,1237999,787671,396722,987698,1105212,364413
0,1049657,1147889,696794,380151,866296,1008792,351907
0,1065873,1168464,673072,269670,987056,1131898,243309
0,1042146,1175788,730014,389813,859876,991704,364503
0,1193507,1276870,812670,394460,1005013,1120889,373214
0,1025645,1109860,730981,356899,827931,972927,338516
0,1009598,1094639,627352,255055,921576,1070365,234044
0,1018045,1122451,623657,268424,939736,1038999,237837
0,1060236,1146460,730530,373206,873783,1011468,358679
0,1089336,1179318,644144,303347,1020084,1128825,270123
0,1005494,1099901,615731,280004,926272,1045398,239964
0,1113221,1213477,685231,277261,1039524,1146518,253168
0,1076059,1182194,667290,293633,1012754,1130019,265425
0,1151204,1237870,803560,419344,973409,1118311,375726
0,1037919,1117419,647006,259028,964057,1103509,228690
0,1026594,1129525,715307,366161,875156,1030667,337864
0,1060819,1170290,662829,284498,978504,1075012,247493
0,1043174,1132944,726102,368947,870423,988151,351186
0,1045439,1123885,711470,367562,881868,1021272,355744
0,1016185,1122992,633564,256691,970717,1105544,245325
0,1103362,1208451,749416,373171,944970,1079514,362986
0,1093445,1194562,665892,322909,1036563,1177864,283184
0,1069841,1154179,791431,339698,905089,1024412,329541
0,994092,1119860,611706,264351,940042,1081116,247149
0,1045203,1133443,633905,260087,983536,1098410,244700
0,1076437,1184511,656419,297452,1029264,1156502,276881
0,1061711,1159973,619860,271952,977725,1089780,257274
0,1051093,1129516,711754,374823,883680,988040,349829
0,1046812,1148498,674352,268725,1007027,1151066,245006
0,1141240,1219905,792846,389178,953494,1098481,355061
0,972747,1057106,673005,342219,818141,966118,324531
0,1018944,1108769,708049,377547,840826,993840,345369
0,1106588,1193763,639390,317352,1028411,1137226,286407
0,1066246,1155323,635715,253427,990907,1122972,232822
0,1009045,1106986,721348,359638,862425,990138,340764
0,1033208,1115911,632156,270366,966745,1064368,245333
0,1053421,1136028,645700,276840,987139,1103125,249896
0,1013096,1094237,589064,236067,926678,1032182,226264
0,1067575,1158963,741064,375529,873344,1010918,354570
0,1020206,1143419,706916,383730,859420,1011968,347924
0,1062169,1152938,628813,301665,981009,1111315,257876
0,1121489,1186591,676449,329415,985886,1109068,290549
0,1040186,1110212,713766,339963,843730,976537,330735
0,980450,1069722,652964,376328,828717,970761,355984
0,1057947,1130354,644142,266982,975021,1081442,241989
0,1024649,1096136,616215,260369,923290,1061492,239805
0,1043868,1134238,736773,407707,882291,1027740,383402
0,1037105,1127702,682025,375439,890393,1021725,346194
0,1044345,1127568,636954,305628,999102,1138434,260973
0,1058372,1117859,640317,308105,975235,1082628,279895
0,996251,1094813,689875,354232,805226,957746,336925
0,1145795,1221991,766820,383885,922464,1055815,357201
0,968550,1082059,607764,249942,925839,1050223,229021
0,1066816,1151318,660615,304106,1016131,1142273,257288
0,1086269,1177362,744931,397958,904556,1034097,371393
0,1009719,1104133,695069,345449,833444,961835,337026
0,1048778,1150351,627606,326302,959837,1074062,281284
0,1021616,1109100,618671,288813,944738,1078177,244091
0,1105640,1199239,755951,374774,931389,1054076,351906
0,1001533,1071552,642778,408009,811899,915632,378690
0,1020788,1137011,610127,262526,954898,1069532,248467
0,1048635,1134456,644204,290060,989627,1115719,266418
0,994916,1083298,685473,362606,846125,1002847,333862
0,1033746,1108642,627567,239160,932133,1079827,215151
0,1045562,1115251,596489,281022,964849,1059322,266310
0,1099470,1203542,671448,305341,1069445,1189390,280468
0,1152114,1273413,835392,377318,992018,1119815,349406
0,1081349,1173113,737288,402253,935012,1078364,371722
0,1053837,1135343,649435,269505,990503,1107489,245893
0,1052655,1142070,724443,380616,881769,1008182,360706
0,1115270,1226521,738314,350321,952022,1089897,328690
0,1013827,1087875,693159,339505,814121,961657,331541
0,978495,1085246,596834,249281,911295,1044877,223118
0,1038155,1105869,632029,274089,941075,1062725,251054
0,1065936,1137168,696133,433009,869990,990852,391188
0,1091955,1199727,676627,318875,1049240,1177234,278813
0,1044484,1122417,630472,329595,942513,1054489,296676
0,1040850,1161004,648564,293092,989386,1134610,257023
0,1077332,1186831,649276,300622,1031263,1159712,268735
0,1135163,1213964,777916,399749,939443,1061606,375305
0,1064566,1143880,624950,317518,982273,1106588,271822
0,1039047,1130559,707810,373271,878557,1024547,348517
0,1069435,1173981,683227,257941,996179,1147163,248372
0,1014152,1104197,725058,380813,816700,948108,343052
0,1016153,1102549,709131,362926,834162,960123,347397
0,1032153,1123407,604535,255853,935390,1064723,233737
0,1113518,1183575,745798,412456,922667,1059089,378983
0,1039420,1126486,597836,301032,946658,1057884,262808
0,1020422,1138406,720915,385527,880282,1037415,363012
0,1018920,1114323,625790,276107,959960,1064496,249678
0,1099412,1167537,699661,289934,1002811,1133771,252685
0,1127684,1213457,702173,338511,971294,1092927,309416
0,1009603,1109414,613065,257523,957420,1097856,237962
0,1030195,1112840,702823,394027,861956,993203,361192
0,1092736,1175988,663241,290120,1015227,1120081,257802
0,1110817,1195930,776561,407178,924499,1060948,367186
0,972462,1082612,717852,328450,818799,979224,312322
0,993425,1105651,656832,305247,870296,1019250,288546
0,1039458,1165062,651556,262808,1005386,1140229,246246
0,1051839,1177044,651319,270114,975687,1086301,254053
0,989895,1055310,692423,350356,810442,930202,328809
0,1037942,1092283,647288,319066,947533,1067877,279290
0,1050508,1147492,634292,296379,982796,1115483,252754
0,1059133,1146471,642070,252013,958391,1074576,236856
0,1065117,1132111,703317,395922,866736,981304,365631
0,1077804,1171785,764618,390229,865802,992902,373487
0,1037057,1135628,610173,279435,974682,1078791,243447
0,1113453,1192885,662937,307988,1007499,1113374,278337
0,1001652,1124735,700089,358838,848347,1006259,341208
0,963722,1066266,657703,376317,791055,934731,343361
0,1012974,1128402,636235,264979,963129,1074835,256460
0,1040816,1153475,605633,309950,1007801,1109145,275521
0,1026732,1121692,701692,359638,856980,1025348,337675
0,1042997,1112284,686502,405228,846832,954561,372638
0,994174,1113056,624980,243808,933506,1085595,224918
0,1004780,1122796,611591,283499,985930,1124478,258974
0,1034577,1114293,671813,363676,827001,983051,349977
0,1075917,1177553,759422,336550,928133,1041178,323484
0,1006354,1138340,648387,255685,965182,1091178,228234
0,1072675,1177169,658457,299221,1018112,1165905,273692
0,1100089,1181029,734345,360322,870274,982933,344239
0,1018834,1115346,703282,369555,840773,985272,341200
0,1050456,1128185,654224,246956,966859,1094241,224584
0,1011051,1091795,606427,295707,963949,1080075,256879
0,1037189,1146284,764032,370232,912910,1052627,343330
0,974178,1082390,696756,374432,830436,997683,344511
0,1044354,1119384,622605,305532,979529,1107771,271567
0,1043145,1150751,647664,250545,947421,1068998,233205
0,1016004,1106817,694864,362035,871556,1012917,331797
0,1028935,1114325,598071,276890,944183,1076223,247132
0,987287,1099624,628757,255111,963138,1090309,221330
0,1055422,1138371,628421,285585,973817,1115403,257462
0,1180703,1265414,778075,396970,957095,1094742,375362
0,1067254,1144190,744129,375135,891214,1018890,354879
0,1061681,1167158,632982,267949,992278,1134509,242706
0,1070703,1146665,723326,379451,866966,1005505,346778
0,1156362,1231840,780145,384515,962748,1115561,365630
0,1001716,1097734,677837,380146,846933,999467,352689
0,971063,1063031,576088,254445,919755,1050917,236056
0,1032082,1121764,620182,296457,966815,1084315,267318
0,1045191,1132427,737277,346248,869491,1004718,332755
0,1035775,1131968,611243,291097,972181,1112656,269545
0,1032237,1106538,641811,283399,922627,1032267,252313
0,1065098,1152437,659650,284443,1003970,1116251,262858
0,1102209,1204142,676343,292339,1040878,1175923,275117
0,1163716,1230080,786831,399860,971823,1101742,379759
0,1062803,1158507,612864,263198,1000081,1134525,249838
0,1056772,1143021,765514,373364,883558,1022684,347036
0,1085357,1159031,681559,333129,1028772,1130930,280567
0,1016143,1123691,741254,345421,857848,994512,326579
0,1016196,1062883,679930,358642,813150,938595,345460
0,1095764,1152262,635299,293736,996189,1100811,268371
0,1095865,1177742,725768,416010,905113,1045894,386312
0,1034345,1143288,633709,308791,971124,1101836,275972
0,1007094,1128659,736550,367822,872329,1026441,346700
0,998882,1121449,657813,286788,960770,1089563,249095
0,1104905,1182426,681213,298355,1018125,1143196,269629
0,1158484,1251613,758163,434390,961140,1105987,402973
0,1035231,1143553,621219,309971,1010177,1152433,285614
0,1011826,1104827,717131,363423,864891,1013632,340108
0,1062964,1165377,646873,312780,998146,1137060,275798
0,1090945,1203990,792306,381287,943638,1095926,355976
0,992077,1088852,672091,386101,859240,979459,352255
0,1012587,1083541,583866,252465,888840,1023119,229394
0,1127538,1209421,680721,326406,1001773,1104479,303296
0,1056385,1161920,659033,302333,1033308,1161549,259524
0,1010893,1078814,702777,366455,823914,966809,342342
0,1041673,1148268,682816,247310,980078,1106730,235281
0,1104752,1180387,701081,278269,1046214,1164913,255437
0,1081299,1163179,629569,358310,1001781,1145506,306286
0,1047476,1154415,709877,353102,923495,1081466,318845
0,1102649,1156476,733221,370628,889829,1025970,347555
0,1073170,1145732,644963,296764,999725,1143800,266187
0,1110618,1191359,664563,333388,980550,1091397,312621
0,1013018,1114527,725682,382994,862052,995821,356694
0,1013462,1094008,672683,396643,823623,955039,359242
0,1045882,1145047,638980,276940,988043,1112801,256731
0,1032399,1103802,632225,278062,972605,1092321,254084
0,1008005,1117101,695480,364939,841902,1006715,346115
0,1083897,1165928,727425,343275,908902,1033811,323638
0,1076380,1150122,680573,279585,1014611,1131137,259592
0,1035232,1131454,624816,303029,984141,1098242,280763
0,1021487,1114439,700678,365494,862844,979801,350134
0,1130024,1201743,779782,407451,957512,1093218,374932
0,1035409,1124586,622674,270659,970144,1125393,254085
0,1070649,1169161,655981,272364,989465,1099106,250536
0,1065971,1144287,738549,404599,869931,1012641,374284
0,999159,1082573,685063,340295,825799,979873,328011
0,1029240,1144223,660346,263442,972725,1086118,243934
0,986705,1094436,583589,311883,961047,1102579,288482
0,1070179,1145220,740355,344059,876972,1014457,335381
0,998845,1070631,677862,340379,813711,938438,321248
0,1031602,1161788,676000,286131,967727,1092751,260768
0,1058214,1157688,628589,274540,992234,1116474,258353
0,991247,1088238,681939,348914,857594,990340,340007
0,1054788,1155310,633129,280432,975363,1124854,261585
0,1012060,1119826,630455,272753,988492,1129800,255228
0,1051358,1157852,657459,259485,972636,1082718,239494
0,1124948,1239361,774176,369712,960522,1096440,334596
0,1047261,1138076,712208,378403,893596,1038218,366134
0,1076150,1168271,675434,274288,992021,1115182,259269
0,1017051,1109088,712055,362069,848149,992236,334179
0,1156454,1249625,796396,419479,982038,1117527,403753
0,986042,1070997,670106,354023,802416,941467,342069
0,1047035,1109520,609427,258142,935516,1049185,250123
0,1022167,1152617,638854,293907,965163,1094892,250067
0,949970,1016581,571907,250838,896228,1039262,233677
0,1020199,1111612,627924,268903,978854,1093702,244082
0,1071510,1181587,776565,385657,909953,1075108,362597
0,1032686,1110719,612015,303713,969567,1082514,274589
0,1091916,1227246,749079,409871,959897,1109791,372294
0,1111383,1221944,692273,379649,995283,1144560,342780
0,1001983,1101762,694301,369579,851886,1017734,353352
0,1050513,1145947,631509,285770,963835,1055462,248320
