0,1,2,3,4,5,6,7
0,3973709,4242988,726036,45630,3290317,1888114,45124
0,3983815,4254669,726871,44673,3299832,1892225,44507
0,3977288,4246799,725885,45046,3293538,1888629,44600
0,3969655,4238520,724505,44718,3288459,1885157,44495
0,3964512,4233892,723391,44669,3284256,1883638,44353
0,3956539,4226125,722426,45150,3277478,1879906,44537
0,3967860,4236794,723970,44588,3285927,1884297,44400
0,3977178,4247163,725662,44690,3294150,1889255,44489
0,3989188,4259912,727938,44712,3304925,1894788,44576
0,3985568,4255410,727129,45214,3300645,1892870,44585
0,3926818,4193042,717818,45147,3252959,1866533,45044
0,3988725,4259033,728394,45610,3304079,1894914,45091
0,3979366,4249322,726367,44771,3296293,1890090,44524
0,3975297,4244909,725404,44698,3292371,1888199,44479
0,3981221,4250189,726564,44854,3297561,1890883,44597
0,3984391,4255274,727109,44786,3300735,1892390,44569
0,3972870,4242081,724856,44530,3289526,1886859,44377
0,3949428,4217407,722077,46220,3270512,1877310,45295
0,3978839,4249189,726110,44629,3296452,1889878,44458
0,3987290,4257811,727516,44956,3302938,1893728,44631
0,3979274,4248798,726228,44937,3295828,1890069,44555
0,3955844,4224581,721995,44572,3277349,1879029,44337
0,3972911,4242647,725069,44935,3291284,1887065,44463
0,4001505,4272855,730387,45470,3314340,1900564,44951
0,3960004,4227137,722459,44521,3279049,1880237,44312
0,3995432,4266877,728820,44850,3309888,1897929,44630
